"filename","AB","AF","AU","BP","C1","CC","CH","CL","CR","CT","CY","DE","DI","DT","EM","EP","FN","FU","FX","GA","GE","ID","IS","J9","JI","LA","LT","MC","MI","NR","PA","PD","PG","PI","PN","PS","PT","PU","PY","RI","RID","OI","PM","RP","SC","SI","SN","SO","SU","TA","TC","TI","UT","VR","VL","WC","Z9","refID"
"./data/WOS2011/uruguay.txt","Shallow lakes, the most abundant lake type in the world, are very
sensitive to climatic changes. The structure and functioning of shallow
lakes are greatly impacted by submerged plants, and these may be
affected by climate warming in various, contrasting, ways.
Following a space-for-time substitution approach, we aimed to analyse
the role of aquatic (submerged and free-floating) plants in shallow
lakes under warm climates. We introduced artificial submerged and
free-floating plant beds in five comparable lakes located in the
temperate zone (Denmark, 55-57 degrees N) and in the subtropical zone
(Uruguay, 30-35 degrees S), with the aim to study the structure and
dynamics of the main associated communities.
Regardless of differences in environmental variables, such as area,
water transparency and nutrient status, we found consistent patterns in
littoral community dynamics and structure (i.e. densities and
composition of fish, zooplankton, macroinvertebrates, and periphyton)
within, but substantial differences between, the two regions.
Subtropical fish communities within the macrophyte beds exhibited higher
diversity, higher density, smaller size, lower relative abundance of
potentially piscivores, and a preference for submerged plants, compared
with otherwise similar temperate lakes. By contrast, macroinvertebrates
and cladocerans had higher taxon richness and densities, and periphyton
higher biomass, in the temperate lakes. Several indicators suggest that
the fish predation pressure was much stronger among the plants in the
subtropical lakes. The antipredator behaviour of cladocerans also
differed significantly between climate zones. Submerged and
free-floating plants exerted different effects on the spatial
distribution of the main communities, the effects differing between the
climate zones. In the temperate lakes, submerged plants promoted trophic
interactions with potentially positive cascading effects on water
transparency, in contrast to the free-floating plants, and in strong
contrast to the findings in the subtropical lakes.
The higher impact of fish may result in higher sensitivity of warm lakes
to external changes (e.g. increase in nutrient loading or water level
changes). The current process of warming, particularly in temperate
lakes, may entail an increased sensitivity to eutrophication, and a
threat to the high diversity, clear water state.
","Meerhoff, Mariana
Clemente, Juan M.
Teixeira De Mello, Franco
Iglesias, Carlos
Pedersen, Asger R.
Jeppesen, Erik
","Meerhoff, M
Clemente, JM
De Mello, FT
Iglesias, C
Pedersen, AR
Jeppesen, E
","1888
","Univ Aarhus, Natl Environm Res Inst, Dept Freshwater Ecol, DK-8600 Sikeborg, Denmark.
Aarhus Univ, Dept Biol Sci, DK-8000 Aarhus, Denmark.
Univ Republica, Fac Ciencias, Igua 4225, Montevideo 11400, Uruguay.
Grupo Invest Ecotoxicol & Quim Ambiental, Fac Ciencias, Montevideo 11400, Uruguay.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/j.1365-2486.2007.01408.x
","Article
","mm@dmu.dk
","1897
","NA
",NA,NA,NA,NA,NA,"9
",NA,NA,NA,NA,NA,NA,NA,NA,"SEP
",NA,NA,NA,NA,"J
",NA,"2007
",NA,NA,NA,NA,"Meerhoff, M (reprint author), Univ Aarhus, Natl Environm Res Inst, Dept Freshwater Ecol, Vejlsovej 25, DK-8600 Sikeborg, Denmark
",NA,NA,"1354-1013
","GLOBAL CHANGE BIOLOGY
",NA,NA,"56
","Can warm climate-related structure of littoral predator assemblies
weaken the clear water state in shallow lakes?
","WOS:000249222800005
","1.0
","13
",NA,"57
",37
"./data/WOS2011/uruguay.txt","Understanding the factors that constrain and drive changes in food chain
length represents an open challenge in ecology. Although several
explanatory hypotheses have been proposed, no synthesis has yet been
achieved. The role of body size has been well-studied in recent years
because the hierarchy of trophic connections - in which large animals
consume small ones - suggests a positive relationship between trophic
position and body size. Empirical evidence, however, supports the
existence of both positive and negative associations, and some studies
have even reported no significant relationship between trophic position
and body size. These results suggest that the relationship may be
non-monotonic and driven by several interacting mechanisms. Here, we
analyze the effects of energetic limitations and structural constraints
on species' trophic positions. We show that the trophic position of
small-bodied animals can be limited by their ability to consume large
prey, whereas energetic limitations strongly constrain trophic positions
for large-bodied animals, with the intensity of this constraint
depending on the amount of energy available to top predators. These
differences in limiting mechanisms can account for the observed
variability in the association between the trophic position of top
predators and size. Furthermore, our derivation makes use of the
Metabolic theory of ecology and predicts a negative relationship between
temperature and the maximum achievable food chain length, providing a
mechanistic foundation for the observed reductions in food chain length
with temperature.
","Arim, Matias
Bozinovic, Francisco
Marquet, Pablo A.
","Arim, M
Bozinovic, F
Marquet, PA
","1524
","Univ Republica, Fac Ciencias, Secc Zool Vertebrados, Montevideo, Uruguay.
Pontificia Univ Catolica Chile, Fac Ciencias Biol, Dept Ecol, Santiago, Chile.
Pontificia Univ Catolica Chile, Fac Ciencias Biol, CASEB, Santiago, Chile.
IEB, Santiago, Chile.
NCEAS, Santa Barbara, CA 93101 USA.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/j.0030-1299.2007.15768.x
","Article
","marim@bio.puc.cl
","1530
","NA
",NA,NA,NA,NA,NA,"9
",NA,NA,NA,NA,NA,NA,NA,NA,"SEP
",NA,NA,NA,NA,"J
",NA,"2007
","B-7732-2009",NA,NA,NA,"Arim, M (reprint author), Univ Republica, Fac Ciencias, Secc Zool Vertebrados, Igua 4225 Piso 9 Sur, Montevideo, Uruguay
",NA,NA,"0030-1299
","OIKOS
",NA,NA,"8
","On the relationship between trophic position, body mass and temperature:
reformulating the energy limitation hypothesis
","WOS:000249195000010
","1.0
","116
",NA,"8
",38
"./data/WOS2011/uruguay.txt","The response of Arctic organisms and their parasites to dramatic
fluctuations in climate during the Pleistocene has direct implications
for predicting the impact of current climate change in the North. An
increasing number of phylogeographical studies in the Arctic have laid a
framework for testing hypotheses concerning the impact of shifting
environmental conditions on transcontinental movement. We review 35
phylogeographical studies of trans-Beringian terrestrial and freshwater
taxa, both hosts and parasites, to identify generalized patterns
regarding the number, direction and timing of trans-continental
colonizations. We found that colonization across Beringia was primarily
from Asia to North America, with many events occurring in the Quaternary
period. The 35 molecular studies of trans-Beringian organisms we
examined focused primarily on the role of glacial cycles and refugia in
promoting diversification. We address the value of establishing testable
hypotheses related to high-latitude biogeography. We then discuss future
prospects in Beringia related to coalescent theory, palaeoecology,
ancient DNA and synthetic studies of arctic host-parasite assemblages
highlighting their cryptic diversity, biogeography and response to
climate variation.
","Waltari, Eric
Hoberg, Eric P.
Lessa, Enrique P.
Cook, Joseph A.
","Waltari, E
Hoberg, EP
Lessa, EP
Cook, JA
","561
","Idaho State Univ, Dept Biol Sci, Pocatello, ID 83209 USA.
USDA ARS, US Natl Parasite Collect, Beltsville, MD 20705 USA.
Univ Republica, Fac Ciencias, Montevideo, Uruguay.
Univ New Mexico, Dept Biol, Albuquerque, NM 87131 USA.
Univ New Mexico, Museum SW Biol, Albuquerque, NM 87131 USA.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/j.1365-2699.2007.01705.x
","Editorial Material
","ewaltari@amnh.org
","574
","NA
",NA,NA,NA,NA,NA,"4
",NA,NA,NA,NA,NA,NA,NA,NA,"APR
",NA,NA,NA,NA,"J
",NA,"2007
","D-8894-2011",NA,NA,NA,"Waltari, E (reprint author), Amer Museum Nat Hist, Div Invertebrate Zool, 79th St & Cent Pk W, New York, NY 10024 USA
",NA,NA,"0305-0270
","JOURNAL OF BIOGEOGRAPHY
",NA,NA,"20
","Eastward Ho: phylogeographical perspectives on colonization of hosts and
parasites across the Beringian nexus
","WOS:000245253000001
","1.0
","34
",NA,"21
",39
"./data/WOS2011/uruguay.txt","Aim To analyse the current geographical structure of chloroplast DNA
variation in the Turnera sidoides L. complex in order to establish
historical biogeographical hypotheses for the mid-latitude South
American lowlands. During the Quaternary, the climate shifted from
tropical humid to cold dry, and the vegetation cover has not been
stable. The consequences of these processes on the current distribution
of the vegetation of this area have received very little attention.
Location The mid-latitude South American lowlands extend between c. 20
and 40 degrees S and include Uruguay, northern, central and eastern
Argentina, southern Brazil, and parts of southern Paraguay and Bolivia.
They are surrounded by higher-elevation systems.
Methods Turnera sidoides is a well-studied polyploid complex of
perennial rhizomatous herbs occurring throughout the area of interest.
We analysed 321 individuals from 79 populations of the five recognized
subspecies. We also included progenies from artificial crosses in order
to analyse chloroplast inheritance. After screening sequences for four
non-coding chloroplast DNA regions, the trnL-trnF spacer was selected to
characterize the collection.
Results Three haplotypes can be easily identified, with each differing
from the others in two independent characters. A clear geographic
structure is revealed when haplotypes are plotted for the complex as a
whole regardless of subspecies and cytotype. Three distinct regions can
be identified.
Main Conclusions We propose three putative refugial areas for the
Turnera sidoides complex, which are associated with the orographical
systems of the region. Ravines and slopes in the Haedo Cuchilla system
in northern Uruguay, the elevations of the western side of the area in
Argentina, and the eastern Serranias system in south-eastern Uruguay may
each have served as refugia in which the A, B and C haplotypes became
fixed during the drier climatic phases. Biogeographical patterns in the
area covered by T. sidoides, particularly east of the Uruguay River,
have not previously been analysed from a historical perspective.
","Speranza, P. R.
Seijo, J. G.
Grela, I. A.
Neffa, V. G. Solis
","Speranza, PR
Seijo, JG
Grela, IA
Neffa, VGS
","427
","Consejo Nacl Invest Cient & Tecn, UNNE, Inst Bot Nordeste, RA-3400 Corrientes, Argentina.
UNNE, Fac Ciencias Agrarias, RA-3400 Corrientes, Argentina.
UNNE, Fac Ciencias Exactas & Nat & Agrimensura, RA-3400 Corrientes, Argentina.
Univ Republica, Fac Agron, Montevideo 12900, Uruguay.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/j.1365-2699.2006.01622.x
","Article
","viviana@agr.unne.edu.ar
","436
","NA
",NA,NA,NA,NA,NA,"3
",NA,NA,NA,NA,NA,NA,NA,NA,"MAR
",NA,NA,NA,NA,"J
",NA,"2007
",NA,NA,NA,NA,"Neffa, VGS (reprint author), Consejo Nacl Invest Cient & Tecn, UNNE, Inst Bot Nordeste, Sargento Cabral 2131, RA-3400 Corrientes, Argentina, Argentina
",NA,NA,"0305-0270
","JOURNAL OF BIOGEOGRAPHY
",NA,NA,"5
","Chloroplast DNA variation in the Turnera sidoides L. complex
(Turneraceae): biogeographical implications
","WOS:000244113900006
","1.0
","34
",NA,"5
",40
"./data/WOS2011/uruguay.txt","Mated females of the wolf spider Schizocosa malitiosa are frequently
refractory to further copulations. Copulation consists of two successive
behavioural patterns: pattern I (PI) and pattern II (PII). During PI
males make multiple consecutive insertions with each palp, and in PII
males alternate the use of palps after each insertion until dismounting.
As both patterns are inseminatory, another function - such as generating
female reluctance - is suggested for this complex behaviour. Here we
test experimentally whether female spiders mated only with PI, or only
with PII, are reluctant to re-mate. Each copulating male was interrupted
immediately after the end of PI (phase A), and the same male was
instantly exposed to a second virgin female. After re-mounting, the male
initially performed a brief recapitulation of PI followed by PII (both
together considered as phase B). For testing female sexual reluctance,
females were exposed to a second male 3 days after the partial mating,
but whenever the mounting occurred it was interrupted. Females were
raised and progeny was counted. Phase-A-mated females were more
reluctant to re-mating than phase-B-mated females, but their respective
progeny was similar. We suggest that female reluctance is caused by
sperm-associated substances transferred during PI.
","Estramil, N.
Costa, F. G.
","Estramil, N
Costa, FG
","148
","Inst Invest Biol Clemente Estable, Lab Etol Ecol & Evoluc, Montevideo 11600, Uruguay.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/j.1469-7998.2006.00180.x
","Article
","fgc@iibce.edu.uy
","153
","NA
",NA,NA,NA,NA,NA,"2
",NA,NA,NA,NA,NA,NA,NA,NA,"FEB
",NA,NA,NA,NA,"J
",NA,"2007
",NA,NA,NA,NA,"Costa, FG (reprint author), Inst Invest Biol Clemente Estable, Lab Etol Ecol & Evoluc, Av Italia 3318, Montevideo 11600, Uruguay, Uruguay
",NA,NA,"0952-8369
","JOURNAL OF ZOOLOGY
",NA,NA,"7
","Female sexual receptivity after partial copulations in the wolf spider
(Schizocosa malitiosa)
","WOS:000243755500005
","1.0
","271
",NA,"7
",41
"./data/WOS2011/uruguay.txt","We evaluated the patterns of larval settlement of Carcinus maenas on
natural substratum and its relationships with forcing factors related to
larval transport mechanisms, Settlement was estimated as colonisation of
traps containing defaunated substratum. Traps were deployed at low tide
for 24 to 26 h, in the intertidal of the island of Helgoland (North Sea,
German Bight), every day during the settlement seasons of 2003 to 2005.
The forcing factors were wind direction, predicted residual surface (0
to 8 m) currents, and days since spring tide. The settlement season
lasted from the end of June to the end of August; colonisation rates
varied among and within years, without a clear pattern. In 2003 and
2004, long periods of low colonisation rates occurred in association
with strong and persistent (5 to 10 d) SW winds and eastward currents.
In 2003, colonisation peaked at spring tide only when winds were not
from SW and currents were not flowing eastwards. In 2005, colonisation
rates peaked mainly at, or 1 to 3 d after, spring tide; periods of low
colonisation were short, except at the end of the settlement season.
According to an existing 2-step model and to local movement of
megalopae, colonisation patterns in the intertidal may reflect transport
processes: (1) settlement rates on Helgoland are primarily affected by
wind-driven currents: SW winds transport larvae out of Helgoland waters,
leading to low settlement rates, while other wind regimes transport them
towards Helgoland. In the absence of strong SW winds, peaks of
settlement at or after spring tide suggest (2) selective tidal stream
transport or some form of tidally mediated flow. The absence of SW winds
leads to a higher influence of local movement of megalopae, as the
number of larvae reaching the benthic habitat is high. In consequence,
colonisation of natural substratum may reflect larval transport
processes and local movement of larvae in C. maenas and other
invertebrates with mobile benthic stages.
","Gimenez, Luis
Dick, Stephan
","Gimenez, L
Dick, S
","159
","Fdn Alfred Wegener Inst Polar & Marine Res, Biol Anstalt Helgoland, D-27498 Helgoland, Germany.
Fac Ciencias, Secc Oceanol, Montevideo 11400, Uruguay.
Bundesamt Seeschifffahrt & Hydrog, D-20359 Hamburg, Germany.
",NA,NA,NA,NA,NA,NA,NA,"10.3354/meps338159
","Article
","luis.gimenez@awi.de
","168
","NA
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"J
",NA,"2007
",NA,NA,NA,NA,"Gimenez, L (reprint author), Fdn Alfred Wegener Inst Polar & Marine Res, Biol Anstalt Helgoland, D-27498 Helgoland, Germany
",NA,NA,"0171-8630
","MARINE ECOLOGY-PROGRESS SERIES
",NA,NA,"5
","Settlement of shore crab Carcinus maenas on a mesotidal open habitat as
a function of transport mechanisms
","WOS:000247480200014
","1.0
","338
",NA,"5
",42
"./data/WOS2011/uruguay.txt","In short-lived mammals, age at maturity is a particularly important
parameter influencing lifetime fitness. Age at maturity proves highly
variable in altricial rodents, but little is known for small precocial
rodents of the order Caviomorpha. Even though extreme precociality
implies early maturation, female cavies and guinea-pigs (genus Cavia)
advance puberty considerably in the presence of males. We briefly review
earlier findings and compare them to data from altricial rodents. We
report experiments on 2 very similar species of cavy, the dark-backed
(C. magna) and the wild cavy (C. aperea). In the dark-backed cavy, we
tested whether the male signal responsible for acceleration of maturity
is a chemical in urine, as demonstrated for mice. Females exposed twice
daily to male urine on their nares matured at the same age (73-75 d) and
mass (around 330 g, 4 times birth mass) as females treated with water.
Thus, chemicals in urine did not replace the effect of male presence.
Two experiments with wild cavies showed that male presence without
physical contact was sufficient to accelerate puberty, even though
physical interaction leads to even earlier maturation. Presence of a
male during the first 10 d of life only did not lead to advanced
maturation in young females. Functionally, it may be more correct to
speak of a delay in the onset of maturity in the absence of males rather
than considering male presence to stimulate early maturation.
Comparative evidence suggests that precocial species generally mature
earlier than altricials.
","Trillmich, Fritz
Soetemann, Carola
Clara, Mario
","Trillmich, F
Sotemann, C
Clara, M
","300
","Univ Bielefeld, D-33501 Bielefeld, Germany.
Univ Republica, Fac Ciencias Zool Vertebrados, Montevideo 422511400, Uruguay.
",NA,NA,"Sapporo, JAPAN
",NA,"Symposium on Marsupials as Models for Research held at the 9th
International Mammalogical Congress
","AUG , 2005
",NA,"10.2980/1195-6860(2007)14[300:AAMICA]2.0.CO;2
","Article; Proceedings Paper
","fritz.trillmich@uni-bielefeld.de
","305
","NA
",NA,NA,NA,NA,NA,"3
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"J
",NA,"2007
",NA,NA,NA,NA,"Trillmich, F (reprint author), Univ Bielefeld, D-33501 Bielefeld, Germany
",NA,NA,"1195-6860
","ECOSCIENCE
",NA,NA,"1
","Age at maturity in cavies: Are precocial mammals different?
","WOS:000250040400005
","1.0
","14
",NA,"1
",43
"./data/WOS2011/uruguay.txt","The crowned eagle Harpyhaliaetus coronatus is a large Neotropical eagle
categorized as Endangered throughout its range. However, the threats to
this species are poorly understood. We present data on the causes of
death of crowned eagles in semi-arid forests of La Pampa province,
central Argentina. Data was obtained from field surveys and from
interviews with 62 local landowners during 1999-2004. Over this period
five eagles were shot, one killed by a car, one was found dead in a
cattle water trough, and one was found in captivity. From the interviews
information was obtained about a further 10 cases of eagles being shot,
disturbed or trapped. Five (13%) of 38 interviewed landowners who
positively identified the species admitted having killed or disturbed
eagles in the past but only two (5%) mentioned predation of eagles upon
livestock as a problem. Persecution seems to be a significant threat to
this species in central Argentina and future research and conservation
action should be focused not only on gaining a better knowledge of the
biology of the species but also on conservation and educational
programmes involving local people.
","Sarasola, Jose Hernan
Maceda, Juan Jose
","Sarasola, JH
Maceda, JJ
","347
","Univ Nacl La Pampa, FCEyN, Ctr Estud & Conservac Rapaces Argentina, RA-6300 La Pampa, Argentina.
",NA,NA,NA,NA,NA,NA,NA,"10.1017/S0030605306001013
","Article
","sarasola@exactas.unipam.edu.ar
","350
","NA
",NA,NA,NA,NA,NA,"3
",NA,NA,NA,NA,NA,NA,NA,NA,"JUL
",NA,NA,NA,NA,"J
",NA,"2006
",NA,NA,NA,NA,"Sarasola, JH (reprint author), Univ Nacl La Pampa, FCEyN, Ctr Estud & Conservac Rapaces Argentina, Ave Uruguay 151, RA-6300 La Pampa, Argentina
",NA,NA,"0030-6053
","ORYX
",NA,NA,"4
","Past and current evidence of persecution of the Endangered crowned eagle
Harpyhaliaetus coronatus: in Argentina
","WOS:000240854300025
","1.0
","40
",NA,"5
",44
"./data/WOS2011/uruguay.txt","Pelagic longlines are widely known to interact with several species of
sea turtles, and there is an increasing concern about the by-catch of
turtles in commercial fisheries and its impact on their populations.
However, information on sea turtle by-catch in the South Atlantic Ocean
is scarce, and there are no quantitative by-catch data available on
olive ridleys for the Equatorial Eastern Atlantic. In this paper we
analyze data collected by observers on board an Uruguayan long-liner
targeting swordfish in two areas in the Equatorial Eastern Atlantic: off
the Gulf of Guinea and north of Saint Helenaa Island. Specimens of
Lepidochelys oliuacea and Dermochelys cariacea were hooked or entangled
in 26 longline sets. All registered interactions with olive ridleys took
place off the The Gulf of Guinea, with captures ranging from 1 to 3
specimens in a single set. The captured specimens, though not measured
directly, appeared to be juveniles. In addition, the examination of the
stomach contents of one female mako shark showed dermal scutes,
vertebrae and the complete head of a sea turtle identified as L.
olivacea, allowing us to estimate its curved carapace length. In
contrast, adult specimens of D. coriacea were caught in the two fishing
areas. The capture of 10 individuals in a single set was recorded. Due
to the high rate of sea turtle by-catch observed off the The Gulf of
Guinea (1.02 ind/1000 hooks) conservation programs in the area should
take into consideration the possible existence of a developmental and
feeding area in this zone. Accordingly, longline fisheries in this area
should be monitored and mitigation measures put in place to avoid or
minimize damage to the pelagic phase of African populations of sea
turtles. (c) 2006 Elsevier Ltd. All rights reserved.
","Carranza, A
Domingo, A
Estrades, A
","Carranza, A
Domingo, A
Estrades, A
","52
","Direcc Nacl Recursos Acuat, Recursos Pelag, Montevideo, Uruguay.
Univ Republica, Fac Ciencias, Montevideo, Uruguay.
CID KARUMBE, Montevideo 11200, Uruguay.
",NA,NA,NA,NA,NA,NA,NA,"10.1016/j.biocon.2006.02.003
","Article
","alvardoc@fcien.edu.uy
adomingo@dinara.gub.uy
tortuguayo@adinet.com.uy
","57
","NA
",NA,NA,NA,NA,NA,"1
",NA,NA,NA,NA,NA,NA,NA,NA,"JUL
",NA,NA,NA,NA,"J
",NA,"2006
",NA,NA,NA,NA,"Domingo, A (reprint author), Direcc Nacl Recursos Acuat, Recursos Pelag, Constituyente 1497,CP 11-200, Montevideo, Uruguay
",NA,NA,"0006-3207
","BIOLOGICAL CONSERVATION
",NA,NA,"21
","Pelagic longlines: A threat to sea turtles in the Equatorial Eastern
Atlantic
","WOS:000238699800006
","1.0
","131
",NA,"23
",45
"./data/WOS2011/uruguay.txt","Question: What are the changes in vegetation structure, soil attributes
and mesofauna associated with grazing in mesic grasslands?
Location: Southern Campos of the Rio de la Plata grasslands, in
south-central Uruguay.
Methods: We surveyed seven continuously grazed and ungrazed paired
plots. Plant and litter cover were recorded on three 5-m interception
lines placed parallel to the fence in each plot. We extracted soil fauna
from a 10 ern deep composite sample and analysed the oribatids. Soil
attributes included bulk density, water content, organic carbon (in
particulate and mineral associated organic matter) and nitrogen content
and root biomass at different depths. Changes in floristic, Plant
Functional Types and mesofauna composition were analysed by Non-metric
Multidimensional Scaling.
Results: Species number was lower in ungrazed than in grazed plots. Of
105 species in grazed plots only three were exotics. Shrub and litter
cover were significantly higher inside the exclosures, while the cover
of Cyperaceae-Juncaceae was lower. Grazing treatments differed
significantly in plant and oribatid species composition. Grazing
exclusion significantly reduced soil bulk density and increased soil
water content. Carbon content in particulate organic matter was lower in
the upper soil of ungrazed sites, but deeper in the profile, grazing
exclosures had 8% more carbon in the mineral associated organic matter.
Conclusions: Our results generally agree with previous studies but
deviate from the results of previous analyses in (1) the increase of
shrub cover in ungrazed sites; (2) the redistribution of the soil
organic carbon in the profile and (3) the low invasibility of the
prairies regardless of grazing regime.
","Altesor, A.
Pineiro, G.
Lezama, F.
Jackson, R. B.
Sarasola, M.
Paruelo, J. M.
","Altesor, A
Pineiro, G
Lezama, F
Jackson, RB
Sarasola, M
Paruelo, JM
","323
","Univ Republica, Fac Ciencias, Dept Ecol, Montevideo 11400, Uruguay.
Univ Buenos Aires, Fac Agron, Catedra Ecol, Lab Anal Reg & Teledetect,IFEVA, Buenos Aires, DF, Argentina.
Consejo Nacl Invest Cient & Tecn, RA-1033 Buenos Aires, DF, Argentina.
Duke Univ, Dept Biol, Durham, NC 27708 USA.
Duke Univ, Nicholas Sch Environm & Earth Sci, Durham, NC 27708 USA.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/j.1654-1103.2006.tb02452.x
","Article
","aaltesor@fcien.edu.uy
pineiro@ifeva.edu.ar
felipe@fcien.edu.uy
jackson@duke.edu
sarasola@fcien.edu.uy
paruelo@agro.uba.ar
","332
","NA
",NA,NA,NA,NA,NA,"3
",NA,NA,NA,NA,NA,NA,NA,NA,"JUN
",NA,NA,NA,NA,"J
",NA,"2006
","D-2743-2009",NA,NA,NA,"Altesor, A (reprint author), Univ Republica, Fac Ciencias, Dept Ecol, Igua 4225, Montevideo 11400, Uruguay
",NA,NA,"1100-9233
","JOURNAL OF VEGETATION SCIENCE
",NA,NA,"21
","Ecosystem changes associated with grazing in subhumid South American
grasslands
","WOS:000239585700008
","1.0
","17
",NA,"28
",46
"./data/WOS2011/uruguay.txt","Aim To produce an inventory of south-west Atlantic saltmarshes (from
latitude 31 degrees 48' S to 43 degrees 20' S) using remotely sensed
images and field sampling; to quantify their total area; to describe the
biogeographical variation of the main habitats characterized by dominant
vascular plants, in relation to major environmental factors; to test the
hypothesis of predominance of the reversal pattern in plant distribution
(sedges and grasses dominate the lower, regularly inundated zones, while
the upper zones are occupied by more halophytic species) previously
described; and to compare these south-west Atlantic saltmarshes with
others world-wide.
Location South-western Atlantic saltmarshes
Methods Field samples of dominant emergent plant species positioned by
the global positioning system (GPS) were obtained from most coastal
saltmarshes (14) between southern Brazil and northern Patagonia,
Argentina. Landsat satellite images were obtained and coastal saltmarsh
habitats were quantified by supervised classification, utilizing points
gathered in the field.
Results Three main plant species dominated the low and middle intertidal
saltmarsh, Spartina alterniflora Loesel., Spartina densiflora Brong. and
Sarcocornia perennis (P. Mill.) A.J. Scott. The total area of the
studied coastal saltmarshes was 2133 km(2), comprising 380 km(2) of Sp.
alterniflora marsh, 366 km(2) of Sp. densiflora marsh, 746 km(2) of Sar.
perennis marsh and 641 km(2) of brackish marsh (dominated by Juncus
acutus L., Juncus kraussii Hochst., Scirpus maritimus L., Scirpus
americanus Pers. and Phragmites australis (Cav.) Trin.). Cluster
analysis showed three habitat types: saltmarshes dominated by (1) Sp.
densiflora and brackish species,(2) Sp. alterniflora and Sar. perennis
and (3) Sp.densiflora only. The analysis of abiotic variables showed
significant differences between groups of habitats and coordinated
gradients of the abiotic variables. The south-west Atlantic coast showed
decreasing mean annual rainfall (1200 to 196 mm) and increasing mean
tidal amplitude (< 0.5 to > 2.5 m) from latitude 31 degrees to 43
degrees.
Main conclusions South-west Atlantic saltmarshes are globally important
by virtue of their total extent. Remote sensing showed that the reversal
pattern in plant distribution is not widespread. Indeed, south-west
Atlantic saltmarshes are better characterized by the presence of the
halophytic genera Spartina and Sarcocornia. Our results support the
interpretation that south-west Atlantic saltmarshes constitute a class
of temperate type (sensu Adam, 1990) with transitional characteristics
between Australasian-South African saltmarshes and west Atlantic
saltmarshes.
","Isacch, JP
Costa, CSB
Rodriguez-Gallego, L
Conde, D
Escapa, M
Gagliardini, DA
Iribarne, OO
","Isacch, JP
Costa, CSB
Rodriguez-Gallego, L
Conde, D
Escapa, M
Gagliardini, DA
Iribarne, OO
","888
","Univ Nacl Mar del Plata, FCE&N, Dept Biol, Mar Del Plata, Buenos Aires, Argentina.
Consejo Nacl Invest Cient & Tecn, RA-1033 Buenos Aires, DF, Argentina.
Fdn Univ Fed Rio Grande, Lab Ecol Vegetal Costeira, Dept Oceanog, Rio Grande, RS, Brazil.
Univ Republica, Fac Ciencias, Secc Limnol, Montevideo, Uruguay.
Consejo Nacl Invest Cient & Tecn, IADO, Inst Argentino Oceanog, Bahia Blanca, Buenos Aires, Argentina.
Consejo Nacl Invest Cient & Tecn, IAFE, RA-1033 Buenos Aires, DF, Argentina.
Consejo Nacl Invest Cient & Tecn, CENPAT, Puerto Madryn, Chubut, Argentina.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/j.1365-2699.2006.01461.x
","Article
","jpisacch@mdp.edu.ar
","900
","NA
",NA,NA,NA,NA,NA,"5
",NA,NA,NA,NA,NA,NA,NA,NA,"MAY
",NA,NA,NA,NA,"J
",NA,"2006
",NA,NA,NA,NA,"Isacch, JP (reprint author), Univ Nacl Mar del Plata, FCE&N, Dept Biol, CC 573 Correo Cent,B7600WAG, Mar Del Plata, Buenos Aires, Argentina
",NA,NA,"0305-0270
","JOURNAL OF BIOGEOGRAPHY
",NA,NA,"51
","Distribution of saltmarsh plant communities associated with
environmental factors along a latitudinal gradient on the south-west
Atlantic coast
","WOS:000236943100013
","1.0
","33
",NA,"53
",47
